author,author_id,comment
प्रजिता.✍️,prajita_rai4,आज कुनै पनि आमाले आफ्नो सन्तान गुमाउनु नपरोस्।🙏😭😭😭🇳🇵🇳🇵🇳🇵🇳🇵🙏🙏
Sumi Stha,sumi.stha22,omg 😭😭😭
NG.. Tamang10🐒👰‍♀️,220__november,"थुक्क लाछार कुपुत्र भ्रष्ट लाइ बचाउने जोगाउने कुकुर पुलिस ,, तिमिहरुलाइ दिक्क लाग्दैन सरकारले येस्तो गर्दा,, सक्छ भने Zen,Z लाइ सपोर्ट गर 😡😡"
जिन्दगी अधुरो छ तिमी बिनाको ❤️,anisharawot0,good good 👍️👍️👍️👍️
Misha rawat. 11.11❤️,misharawat791,sana sana bal balika lai yatro atang garna dar lagena .sarkar
Firsts names,firsts.names4,"@Firsts names:ओलि डाकाले यति धेरै युवा मारी सक्यो, अब कुन बेला यो सामान्य कुरा लाई राजनीति गर्न उचालियो भनेर भुक्ने हो ,"
Mulya syahfitry,mulya0110,"sumpah kasian sama rakyat pak pol dan tni, mereka turun kelapangan gara DPR.
Sedangkan DPR dmna? mereka bungkam semua tutup mata, bahkan sudah ada korban jiwa tapi tidak ada tindakan agar demo ini mereda dan masyarakat sedikit tenang.
tolong cepat ambil tindakan pak prabowo lihatlah rakyatmu tolong dengarakan dan cari solusi yg adil untuk kami para rakyat🙏🙏"
E,enip14,polisi bela tikut DPR 🤣
May,bibilover231,
parmila khatri,parmila159,😭😭😭😭😭😭😭😭😭😭😭😭😭😭
moemoe,user130592699549,😂😂😂
moemoe,user130592699549,😂😂😂
Rojina Tamang,rojina.tamang1889,😳😳😳
Nor Fatama,nor.fatama96,😅😅😅
user20308319742285♥️🌹💔,user20308319742285,🥰🥰🥰
nyi htun,nyi.htun85,🥰🥰🥰
Soth Chhun,soth.chhun,❤️❤️❤️❤
Loan Đinh,loan.inh761,😁😁😁
K N Oo,knoo355,👍👍👍
Js.mg zaw 00220,js.mg.zaw.00220,💪💪💪
Hnin Paint Akayi (Official 1M),honeythaw792,💪💪💪💪
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
Hla Kyaw,hla.kyaw305,🥰🥰🥰
Imran Ansari,maimunkhatun820,🥰🥰🥰
manoj,user714728275,🥰🥰🥰
Akshay kumar Gupta,akshay.kumar.gupt,🥰🥰🥰
😡😡ဒေါ်ပိုးလေး😡😡,poeeainphyu82,🥰🥰🥰
Rojina Tamang,rojina.tamang1889,😳😳😳
Nor Fatama,nor.fatama96,😅😅😅
user20308319742285♥️🌹💔,user20308319742285,🥰🥰🥰
nyi htun,nyi.htun85,🥰🥰🥰
Soth Chhun,soth.chhun,❤️❤️❤️❤
Loan Đinh,loan.inh761,😁😁😁
K N Oo,knoo355,👍👍👍
Js.mg zaw 00220,js.mg.zaw.00220,💪💪💪
Hnin Paint Akayi (Official 1M),honeythaw792,💪💪💪💪
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
Hla Kyaw,hla.kyaw305,🥰🥰🥰
Imran Ansari,maimunkhatun820,🥰🥰🥰
manoj,user714728275,🥰🥰🥰
Akshay kumar Gupta,akshay.kumar.gupt,🥰🥰🥰
😡😡ဒေါ်ပိုးလေး😡😡,poeeainphyu82,🥰🥰🥰
jame,jame7071,🥰🥰🥰
Rojina Tamang,rojina.tamang1889,😳😳😳
Nor Fatama,nor.fatama96,😅😅😅
user20308319742285♥️🌹💔,user20308319742285,🥰🥰🥰
nyi htun,nyi.htun85,🥰🥰🥰
Soth Chhun,soth.chhun,❤️❤️❤️❤
Loan Đinh,loan.inh761,😁😁😁
K N Oo,knoo355,👍👍👍
Js.mg zaw 00220,js.mg.zaw.00220,💪💪💪
Hnin Paint Akayi (Official 1M),honeythaw792,💪💪💪💪
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
tuteko mutu💔💔💔,kusalaxx0,🌹🌹🌹
tuteko mutu💔💔💔,kusalaxx0,🥰🥰🥰
Hla Kyaw,hla.kyaw305,🥰🥰🥰
Imran Ansari,maimunkhatun820,🥰🥰🥰
manoj,user714728275,🥰🥰🥰
Akshay kumar Gupta,akshay.kumar.gupt,🥰🥰🥰
😡😡ဒေါ်ပိုးလေး😡😡,poeeainphyu82,🥰🥰🥰
jame,jame7071,🥰🥰🥰
jame,jame7071,🥰🥰🥰
Rabindar. majhi3,uejeejhhgfhj229,♥️♥️♥
Rabindar. majhi3,uejeejhhgfhj229,💔💔💔
moesan3813,moesan3813,😳😳😳
Le roi 5x5  25,kabore5x2,💪💪💪
maylay,user52498052538292,😢😢😢
ko toe gyi,kotoegyi74,😢😢😢
🤦‍♀️💔,thel.thel7482,😭😭😭
Naresh Mahato,naresh.mahato828,🤔🤔🤔
Naseem khan pti,naseem.khanpti,🌹🌹🌹
phyo123456789010000,phyo123456789010000,😳😳😳
Daw Mya Sein,daw.mya.sein923,😳😳😳
user6318619448051,user6318619448051,😳😳😳
parwaz iqbal,parwaziqbal15,🌹🌹🌹
❤️❤️❤️PTI 804👍👍👍,pti.804780,💯👍👍👍👍👍🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤
Mya Thin Kyu,mya.thin.kyu88,😳😳😳
ကောင်းခေတ်မင်း,ukyi737,😂😂😂
မောင်ဘဝဗေဒါ,user47298754536000,😳😳😳
လရိပ်လရိပ်,phyo.thu7607,🥰🥰🥰🥰🥰
Rohit,ekloxoro555,❤️❤️❤
Rabindar. majhi3,uejeejhhgfhj229,♥️♥️♥
Rabindar. majhi3,uejeejhhgfhj229,💔💔💔
moesan3813,moesan3813,😳😳😳
Le roi 5x5  25,kabore5x2,💪💪💪
maylay,user52498052538292,😢😢😢
ko toe gyi,kotoegyi74,😢😢😢
🤦‍♀️💔,thel.thel7482,😭😭😭
Naresh Mahato,naresh.mahato828,🤔🤔🤔
Naseem khan pti,naseem.khanpti,🌹🌹🌹
phyo123456789010000,phyo123456789010000,😳😳😳
Daw Mya Sein,daw.mya.sein923,😳😳😳
user6318619448051,user6318619448051,😳😳😳
parwaz iqbal,parwaziqbal15,🌹🌹🌹
❤️❤️❤️PTI 804👍👍👍,pti.804780,💯👍👍👍👍👍🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤
Mya Thin Kyu,mya.thin.kyu88,😳😳😳
ကောင်းခေတ်မင်း,ukyi737,😂😂😂
မောင်ဘဝဗေဒါ,user47298754536000,😳😳😳
လရိပ်လရိပ်,phyo.thu7607,🥰🥰🥰🥰🥰
Rohit,ekloxoro555,❤️❤️❤
raimes997,raimes997,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
kokoAung,kokoaung5859,😢😢😢😢😢😢😢😢😢
MD Farooq,mdfarak361,🤣🤣🤣
Usman jutt 46,usmanjutt779p0,😂😂😂
khurshid,khurshid8560,😭😭😭
kowinnaing9716,kowinnaing9716,😭😭😭
"{YESHUA,barber}",ismaelsanchez2516,🙏🙏🙏
JagtarndeviRam,jagtarndeviram,💓💓💓
zldkc,zldkc5,🥰🥰🥰
user299561663,user299561663,😳😳😳
amir King,ilyas_afridi_622,👍👍👍
Wasoo Das,wasoo.das,🥰🥰🥰
Qambar Ali,qambar.ali56,♥️♥️♥️
Adnan Khan,user114821718,🥰🥰🥰
सिता गुरुङ्ग,user9237114091569,😳😳😳
shovapariyar628,shovapariyar628,😢😢😢😢😢😢
Aayushkumar6677,aayushkumar6677,😈😈😈
aditya yadav,mylovelife12345,🥰🥰🥰
sitasai30,sita.sai4,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
Ambikachaudhary💓,ambika00189,🤔😔😔😔😔😓😓😓😤😤😤😱😱😱😰😰😰😬😬😬😡😡😡😡🤬🤬🤬
